order_id,order_datetime,customer_id,category,product,unit_price,quantity,country,payment_method,is_refunded
ORD-126547,2024-11-10,CUST-04032,Toys,RC Car,64.2,1,DE,apple_pay,false
ORD-100577,18/07/2024,CUST-08979,Books,Data Science Handbook,28.27,1,NZ,bank_transfer,false
ORD-122355,2025-08-02,CUST-01766,Toys,Puzzle 1000pc,40.81,2,CA,bank_transfer,false
ORD-133230,2025-08-28,CUST-08762,Books,Deep Work,31.59,1,CA,paypal,false
ORD-108823,2024-03-07,CUST-03570,Grocery,Dark Chocolate,18.9,1,GB,paypal,false
ORD-123854,2024-12-24,CUST-02844,Electronics,Wireless Earbuds,92.84,1,AU,paypal,false
ORD-130739,15/08/2025,CUST-04639,Beauty,Vitamin C Serum,36.12,1,US,bank_transfer,false
ORD-123662,2025-07-26,CUST-09813,Beauty,Hair Dryer,55.21,2,CA,apple_pay,false
ORD-126522,24 Nov 2024,CUST-08136,Electronics,Wireless Earbuds,38.55,2,IN,bank_transfer,false
ORD-127472,2024-07-06,CUST-07214,Home & Kitchen,Knife Set,102.74,1,US,card,false
ORD-141264,2024-12-02,CUST-10130,Books,Sapiens,16.23,3,US,card,false
ORD-137533,2025-01-20,CUST-07394,Grocery,Coffee Beans,23.81,1,SG,apple_pay,false
ORD-117018,2025-10-26,CUST-03894,Books,Data Science Handbook,27.33,1,GB,paypal,false
ORD-123047,2024-11-14,CUST-00955,Beauty,Vitamin C Serum,57.04,2,DE,apple_pay,false
ORD-137752,16 Apr 2025,CUST-09082,grocery,Pasta Pack,14.78,1,CA,bank_transfer,false
ORD-107426,2025-10-29,CUST-03624,Grocery,Olive Oil,20.1,1,CA,paypal,false
ORD-131055,15/11/2025,CUST-02155,Beauty,Nail Kit,64.91,2,GB,apple_pay,false
ORD-122482,2024-12-02,CUST-11521,Books,Atomic Habits,42.53,1,NZ,card,false
ORD-142994,10/05/2024,CUST-10566,Sports,Dumbbell Set,20.35,3,CA,card,false
ORD-142574,2025-04-19,CUST-08995,Beauty,Hair Dryer,21.43,3,IN,card,false
ORD-144416,2024-11-28,CUST-03272,Home & Kitchen,Cast Iron Pan,127.82,2,AU,card,false
ORD-127694,2025-02-25,CUST-11264,Electronics,Mechanical Keyboard,27.99,4,NZ,bank_transfer,true
ORD-106691,2024-03-02,CUST-08244,Toys,Board Game,74.47,3,GB,apple_pay,false
ORD-145099,27 May 2025,CUST-01758,Beauty,Face Mask,57.08,2,IN,paypal,false
ORD-140402,10 Sep 2024,CUST-05387,Grocery,Coffee Beans,4.71,1,CA,paypal,false
ORD-102063,2025-10-09,CUST-03970,Sports,Dumbbell Set,40.59,10,SG,bank_transfer,false
ORD-131927,2025-02-02,CUST-11203,Beauty,Hair Dryer,5.79,1,,apple_pay,false
ORD-143777,2024-04-20,CUST-08384,Toys,RC Car,36.65,5,NZ,paypal,false
ORD-121533,2025-01-25,CUST-03473,Grocery,Olive Oil,17.1,1,US,card,false
ORD-111670,2025-12-16,CUST-08371,Sports,Dumbbell Set,12.4,1,AU,bank_transfer,false
ORD-105920,2025-10-09,CUST-01136,Books,The Pragmatic Programmer,27.14,1,DE,bank_transfer,false
ORD-133940,2025-06-06,CUST-04957,Fashion,Running Shoes,107.77,2,AU,apple_pay,false
ORD-141049,2025-12-26,CUST-11866,Books,Sapiens,14.4,1,SG,paypal,false
ORD-140452,04/03/2024,CUST-04154,Books,Data Science Handbook,35.57,1,US,bank_transfer,false
ORD-138078,20 Sep 2024,CUST-11365,Home & Kitchen,Coffee Grinder,159.4,5,IN,bank_transfer,false
ORD-123389,06 Jan 2024,CUST-11571, Beauty ,Nail Kit,43.8,2,GB,card,false
ORD-139738,2025-12-04,CUST-06704,Sports,Water Bottle,82.27,2,IN,paypal,false
ORD-102155,07/02/2025,CUST-00612,Beauty,Lip Balm,20.16,1,NZ,apple_pay,false
ORD-139260,20 Nov 2024,CUST-10286,Books,Sapiens,44.21,1,IN,bank_transfer,false
ORD-149155,2024-02-16,CUST-06122,Sports,Water Bottle,25.44,1,AU,card,false
ORD-132279,2024-07-21,CUST-02242,Books,Sapiens,9.05,3,DE,apple_pay,false
ORD-117612,30 Aug 2025,CUST-01077,Electronics,Mechanical Keyboard,142.25,1,US,,false
ORD-120342,2024-09-10,CUST-01042,Sports,Cycling Gloves,20.5,5,SG,apple_pay,false
ORD-142076,22 Jun 2025,CUST-11458,Electronics,Mechanical Keyboard,149.43,2,GB,bank_transfer,false
ORD-149858,2025-02-15,CUST-00393,Home & Kitchen,Coffee Grinder,37.05,1,GB,card,false
ORD-120668,20 Dec 2024,CUST-01276,Grocery,Coffee Beans,15.55,1,US,card,false
ORD-129042,02/03/2024,CUST-09761,Books,Atomic Habits,12.78,1,SG,paypal,false
ORD-111240,29/09/2025,CUST-08749,Electronics,Bluetooth Speaker,127.48,1,AU,card,false
ORD-116218,2025-03-15,CUST-08752,Beauty,Hair Dryer,29.07,1,,apple_pay,false
ORD-114356,2025-10-30,CUST-10535,Books,The Pragmatic Programmer,22.69,2,IN,apple_pay,false
ORD-129755,2024-04-20,CUST-11992,Toys,Puzzle 1000pc,19.16,2,NZ,,false
ORD-109325,2024-07-02,CUST-11728,Grocery,Olive Oil,7.34,1,DE,card,false
ORD-128152,2025-02-14,CUST-04443,Beauty,Nail Kit,29.43,2,CA,paypal,false
ORD-110537,2025-04-26,CUST-07968,Home & Kitchen,Coffee Grinder,158.77,1,NZ,apple_pay,false
ORD-101688,2025-04-16,CUST-08594,Beauty,Lip Balm,69.1,3,,apple_pay,false
ORD-107633,2025-11-14,CUST-01124,Beauty,Nail Kit,67.88,3,DE,bank_transfer,false
ORD-130242,2025-08-06,CUST-11097,Home & Kitchen,Air Fryer,121.77,1,CA,apple_pay,false
ORD-120571,2024-08-10,CUST-09951,Beauty,Hair Dryer,65.7,2,DE,card,false
ORD-120336,2024-01-15,CUST-09088,Sports,Resistance Bands,79.43,1,IN,card,false
ORD-142765,2024-04-06,CUST-05957,Fashion,Denim Jacket,95.39,1,US,apple_pay,false
ORD-126087,30/06/2024,CUST-05586,Beauty,Hair Dryer,10.82,2,SG,card,false
ORD-134509,2024-03-07,CUST-03184,Fashion,Wool Socks,29.51,1,CA,card,false
ORD-106869,2025-12-10,CUST-02474,Fashion,Leather Belt,101.66,2,DE,bank_transfer,false
ORD-145088,2025-05-28,CUST-06802,Grocery,Pasta Pack,9.03,1,SG,apple_pay,false
ORD-140668,2024-02-15,CUST-03735,Books,Atomic Habits,14.68,1,IN,paypal,false
ORD-107126,2025-11-18,CUST-08095,Beauty,Vitamin C Serum,37.24,1,NZ,bank_transfer,false
ORD-102597,2025-07-08,CUST-06488,Electronics,4K Webcam,94.02,1,CA,bank_transfer,false
ORD-116289,07/06/2024,CUST-08086,Grocery,Olive Oil,26.94,3,GB,bank_transfer,false
ORD-143509,2024-10-22,CUST-09672,Sports,Cycling Gloves,84.53,2,IN,apple_pay,false
ORD-148633,2024-11-30,CUST-05848,Toys,Building Blocks,46.84,4,US,paypal,false
ORD-137945,2024-05-16,CUST-06188,Toys,Building Blocks,77.42,2,GB,bank_transfer,false
ORD-105661,2025-05-15,CUST-05503,Electronics,4K Webcam,121.35,1,US,paypal,false
ORD-108962,2024-03-03,CUST-02389,Books,Atomic Habits,37.88,2,GB,bank_transfer,false
ORD-123307,03 Apr 2024,CUST-08556,Beauty,Nail Kit,42.0,2,US,bank_transfer,true
ORD-144635,2025-03-09,CUST-10984,Sports,Cycling Gloves,110.96,2,US,,false
ORD-110891,2025-01-03,CUST-11508,Toys,Puzzle 1000pc,20.85,1,CA,apple_pay,false
ORD-146379,2025-01-03,CUST-06745,Books,Atomic Habits,18.69,2,AU,bank_transfer,false
ORD-149150,2025-06-06,CUST-11814,Toys,Board Game,10.27,1,US,paypal,false
ORD-101505,2024-07-22,CUST-01112,Books,The Pragmatic Programmer,41.37,1,,apple_pay,false
ORD-112573,2025-10-02,CUST-08140,Electronics,Bluetooth Speaker,244.02,5,AU,card,true
ORD-136813,2025-07-09,CUST-06203,Electronics,4K Webcam,114.28,1,US,card,false
ORD-149928,2024-04-20,CUST-04535,Toys,Puzzle 1000pc,89.66,1,SG,card,false
ORD-104923,15/08/2025,CUST-06583,Electronics,USB-C Charger,115.55,1,SG,bank_transfer,false
ORD-148889,2025-12-10,CUST-05744,Sports,Water Bottle,83.43,1,GB,bank_transfer,true
ORD-149844,2025-06-03,CUST-06162,Toys,Puzzle 1000pc,53.33,2,AU,bank_transfer,false
ORD-148344,2025-07-15,CUST-03113,Books,The Pragmatic Programmer,17.84,1,IN,paypal,false
ORD-110398,2025-06-16,CUST-10479,Home & Kitchen,Storage Boxes,169.99,1,AU,paypal,false
ORD-102277,24 Jan 2024,CUST-05090,Home & Kitchen,Air Fryer,143.42,1,SG,card,false
ORD-139163,22/05/2024,CUST-08356,Electronics,Wireless Earbuds,60.13,1,IN,bank_transfer,false
ORD-149721,2025-09-01,CUST-03368,Home & Kitchen,Coffee Grinder,19.64,4,NZ,bank_transfer,false
ORD-109358,2024-07-04,CUST-07059,Electronics,4K Webcam,194.61,1,GB,bank_transfer,false
ORD-134442,2025-06-05,CUST-02087,Grocery,Pasta Pack,32.96,3,DE,bank_transfer,false
ORD-131393,2024-01-07,CUST-00446,Home & Kitchen,Coffee Grinder,23.97,2,CA,apple_pay,false
ORD-109916,08 Dec 2025,CUST-05022,Sports,Cycling Gloves,24.95,1,GB,paypal,false
ORD-127702,2025-11-04,CUST-07525,Grocery,Olive Oil,23.54,1,IN,bank_transfer,false
ORD-130336,2024-08-12,CUST-07610,Sports,Yoga Mat,30.91,1,AU,apple_pay,false
ORD-108303,2025-07-10,CUST-03315,Books,Deep Work,12.3,1,NZ,paypal,false
ORD-103403,2025-04-17,CUST-09289,Sports,Resistance Bands,79.46,2,IN,card,false
ORD-105303,12/03/2024,CUST-09581,Grocery,Olive Oil,34.05,1,NZ,paypal,false
ORD-136613,17/05/2024,CUST-02892,Sports,Yoga Mat,42.13,1,SG,card,false
ORD-103098,2024-02-04,CUST-04260,Grocery,Dark Chocolate,25.95,1,GB,paypal,false
ORD-149955,30 May 2025,CUST-06536,Fashion,Wool Socks,7354.21,2,AU,bank_transfer,false
ORD-142304,2025-10-19,CUST-02608,Fashion,Leather Belt,21.91,1,NZ,apple_pay,false
ORD-131728,10/07/2024,CUST-01088,Books,The Pragmatic Programmer,35.6,1,IN,paypal,false
ORD-141670,2024-01-27,CUST-06137,Books,The Pragmatic Programmer,23.08,1,US,paypal,true
ORD-131746,2025-02-12,CUST-06403,Electronics,4K Webcam,132.96,3,IN,apple_pay,false
ORD-144761,08/07/2024,CUST-07368,Fashion,Denim Jacket,55.36,2,SG,apple_pay,false
ORD-105279,28/01/2025,CUST-05081,Books,Atomic Habits,23.79,2,CA,apple_pay,false
ORD-138280,2024-04-01,CUST-00919,Grocery,Coffee Beans,14.69,2,AU,bank_transfer,false
ORD-147810,2024-09-18,CUST-06852,Beauty,Hair Dryer,13.92,2,SG,apple_pay,true
ORD-143626,2024-02-04,CUST-04146,Toys,RC Car,51.79,3,DE,apple_pay,false
ORD-100164,2024-09-21,CUST-08500,Sports,Dumbbell Set,93.76,1,NZ,,false
ORD-105666,2025-04-08,CUST-05201,Electronics,Mechanical Keyboard,139.91,2,NZ,bank_transfer,true
ORD-105595,2025-12-12,CUST-01278,Books,Data Science Handbook,2501.6,3,US,bank_transfer,false
ORD-137860,2024-09-05,CUST-07984,Home & Kitchen,Cast Iron Pan,32.0,1,AU,card,false
ORD-135187,2024-12-09,CUST-06490,Grocery,Dark Chocolate,12.97,2,CA,paypal,false
ORD-142706,2024-09-08,CUST-03294,Fashion,Denim Jacket,3360.57,1,IN,card,false
ORD-108266,2024-08-20,CUST-00342,Toys,Puzzle 1000pc,37.64,2,US,paypal,false
ORD-145191,16/04/2024,CUST-11683,Fashion,Leather Belt,10.04,1,GB,,false
ORD-137417,20/09/2025,CUST-10679,Fashion,Cotton T-Shirt,14.59,2,SG,apple_pay,false
ORD-107698,2024-03-01,CUST-09629,Beauty,Hair Dryer,25.87,1,,apple_pay,false
ORD-137136,2025-11-04,CUST-11981,Fashion,Running Shoes,117.87,2,IN,apple_pay,false
ORD-107880,04/09/2024,CUST-09408,Fashion,Wool Socks,80.73,2,IN,apple_pay,false
ORD-105882,06/10/2024,CUST-02547,Fashion,Cotton T-Shirt,45.98,1,CA,apple_pay,false
ORD-126725,2025-03-04,CUST-06998,Electronics,Mechanical Keyboard,87.95,3,DE,paypal,false
ORD-126552,06/10/2024,CUST-10887,Fashion,Running Shoes,80.81,2,IN,bank_transfer,false
ORD-114695,2025-02-18,CUST-02778, Beauty ,Face Mask,13.85,1,DE,card,false
ORD-117274,2025-01-21,CUST-03240,Sports,Dumbbell Set,103.51,10,IN,bank_transfer,true
ORD-100427,2025-11-06,CUST-00972,Fashion,Running Shoes,117.92,1,AU,bank_transfer,false
ORD-124681,22/05/2025,CUST-04270,Toys,Plush Bear,33.63,1,NZ,card,false
ORD-128400,2024-11-20,CUST-05390,Fashion,Cotton T-Shirt,25.85,1,NZ,,false
ORD-136610,2024-08-08,CUST-02367,Beauty,Face Mask,7.67,1,CA,apple_pay,true
ORD-129188,06/10/2024,CUST-03259,Books,Deep Work,31.96,1,SG,card,false
ORD-116037,2025-11-09,CUST-08479,Beauty,Face Mask,7.63,2,GB,paypal,false
ORD-106608,2025-05-14,CUST-11306,Toys,RC Car,83.25,3,CA,card,false
ORD-120807,11/01/2025,CUST-08890,Grocery,Dark Chocolate,34.8,1,DE,paypal,false
ORD-148261,2024-11-15,CUST-00548,Grocery,Green Tea,29.87,2,SG,card,false
ORD-145355,2024-08-08,CUST-11132,Toys,Building Blocks,79.86,1,US,paypal,false
ORD-142125,2024-01-04,CUST-06570,Home & Kitchen,Coffee Grinder,57.46,1,AU,apple_pay,false
ORD-103192,2024-07-29,CUST-07766,Fashion,Cotton T-Shirt,59.91,1,CA,paypal,false
ORD-123447,09 Oct 2025,CUST-04458,Books,Data Science Handbook,41.24,1,CA,bank_transfer,false
ORD-142691,08/11/2024,CUST-11553,Books,Data Science Handbook,13.35,3,DE,bank_transfer,false
ORD-122327,30 Aug 2024,CUST-09619,Fashion,Cotton T-Shirt,103.49,2,GB,paypal,false
ORD-129094,01/03/2025,CUST-02546,Sports,Yoga Mat,117.56,1,US,paypal,false
ORD-110606,2025-06-28,CUST-06512,Electronics,4K Webcam,113.17,1,CA,apple_pay,false
ORD-142007,20 Nov 2024,CUST-10073,Electronics,Wireless Earbuds,36.76,1,IN,bank_transfer,false
ORD-103914,2024-05-29,CUST-06679,Home & Kitchen,Air Fryer,137.06,2,DE,apple_pay,false
ORD-120127,2025-03-05,CUST-04049,Electronics,Mechanical Keyboard,237.72,5,IN,apple_pay,false
ORD-116074,05/12/2024,CUST-11679,Beauty,Lip Balm,27.84,1,SG,card,false
ORD-143522,2025-01-24,CUST-07809,Fashion,Cotton T-Shirt,85.24,3,AU,,false
ORD-148170,2025-03-09,CUST-04073,Fashion,Cotton T-Shirt,34.3,1,US,paypal,false
ORD-117654,2024-06-20,CUST-05375,Electronics,4K Webcam,148.51,1,SG,apple_pay,false
ORD-139317,28/10/2025,CUST-08056,Sports,Resistance Bands,139.12,1,AU,bank_transfer,false
ORD-109069,2025-11-21,CUST-09197,Books,Data Science Handbook,43.21,2,CA,paypal,false
ORD-109935,2024-12-05,CUST-00482,Electronics,4K Webcam,75.37,3,US,paypal,false
ORD-124524,30 Sep 2024,CUST-08777,Electronics,Mechanical Keyboard,174.1,1,AU,bank_transfer,false
ORD-146458,20/01/2024,CUST-11414,Books,The Pragmatic Programmer,18.93,4,NZ,bank_transfer,false
ORD-116135,2025-05-01,CUST-10247,Sports,Water Bottle,72.21,1,IN,card,true
ORD-131852,26/06/2025,CUST-10322,Beauty,Face Mask,56.29,1,IN,paypal,false
ORD-136924,19/03/2025,CUST-03450,Beauty,Lip Balm,65.38,5,DE,bank_transfer,false
ORD-136299,27/03/2024,CUST-06911,Grocery,Green Tea,26.1,2,SG,paypal,false
ORD-101999,2025-07-02,CUST-04448,Grocery,Green Tea,37.0,2,US,apple_pay,false
ORD-146312,2024-07-26,CUST-07768,Toys,Board Game,58.62,1,DE,card,false
ORD-101519,2024-03-13,CUST-07338,Beauty,Lip Balm,6.03,1,CA,bank_transfer,false
ORD-120120,2025-10-08,CUST-05480,Fashion,Wool Socks,73.35,1,IN,card,false
ORD-100159,06/12/2024,CUST-06225,Grocery,Olive Oil,16.36,5,IN,bank_transfer,false
ORD-130179,2025-12-26,CUST-02472,Books,Sapiens,44.46,2,GB,bank_transfer,true
ORD-142792,2025-08-06,CUST-07828,Home & Kitchen,Knife Set,26.15,2,CA,paypal,false
ORD-131900,2025-11-14,CUST-08784,Grocery,Green Tea,33.22,3,US,card,false
ORD-148767,2025-03-17,CUST-09549,Grocery,Green Tea,20.9,4,DE,apple_pay,true
ORD-137208,2025-02-08,CUST-01737,Sports,Water Bottle,17.34,1,CA,,true
ORD-145727,17 Oct 2024,CUST-01293,Grocery,Green Tea,36.99,1,DE,card,false
ORD-148873,2024-02-06,CUST-01193,Fashion,Wool Socks,98.08,2,SG,paypal,false
ORD-106668,2024-08-01,CUST-01539,Toys,Puzzle 1000pc,37.28,1,US,apple_pay,false
ORD-148982,2025-12-03,CUST-07370,Fashion,Wool Socks,92.87,1,,paypal,false
ORD-119683,2024-04-03,CUST-01126,Grocery,Olive Oil,20.73,1,AU,apple_pay,false
ORD-118360,2024-03-27,CUST-05853,Beauty,Face Mask,71.39,1,NZ,card,true
ORD-141102,2024-06-16,CUST-01771,Fashion,Cotton T-Shirt,78.58,1,SG,card,false
ORD-120278,28/02/2024,CUST-04886,Grocery,Dark Chocolate,23.79,3,GB,card,false
ORD-127160,2024-07-16,CUST-11915,Fashion,Wool Socks,111.45,2,DE,apple_pay,false
ORD-136255,01 Apr 2025,CUST-08874,Sports,Cycling Gloves,74.33,1,IN,paypal,false
ORD-120401,2024-12-09,CUST-01749,Beauty,Face Mask,12.77,2,CA,card,true
ORD-134095,2024-05-13,CUST-07671,Beauty,Face Mask,73.3,1,GB,paypal,false
ORD-116336,15/10/2025,CUST-09382,Books,Sapiens,42.01,2,AU,apple_pay,false
ORD-145632,2025-11-28,CUST-11045,Books,Data Science Handbook,30.6,1,AU,card,false
ORD-147801,2024-04-08,CUST-09092,Grocery,Coffee Beans,38.46,1,US,card,false
ORD-104501,2024-02-07,CUST-04030,Electronics,4K Webcam,81.61,3,SG,card,false
ORD-111521,2025-11-30,CUST-09448,Toys,Puzzle 1000pc,52.76,1,AU,apple_pay,false
ORD-103376,2025-05-29,CUST-01152,Books,The Pragmatic Programmer,23.61,1,NZ,card,true
ORD-134321,2025-10-07,CUST-07903,Beauty,Nail Kit,8.36,2,AU,apple_pay,false
ORD-148543,2025-05-11,CUST-05487,Books,Data Science Handbook,44.22,1,NZ,apple_pay,false
ORD-132076,2024-07-11,CUST-00182,Electronics,USB-C Charger,246.27,2,GB,card,false
ORD-130178,2024-09-20,CUST-08671,Sports,Yoga Mat,92.49,4,GB,paypal,false
ORD-101206,2024-03-31,CUST-07276,Beauty,Vitamin C Serum,31.71,1,NZ,apple_pay,false
ORD-105106,05/12/2025,CUST-01713,Home & Kitchen,Cast Iron Pan,56.93,2,GB,bank_transfer,false
ORD-109472,2024-02-11,CUST-01815,Grocery,Pasta Pack,26.35,1,DE,card,false
ORD-114348,20/03/2025,CUST-03710,Home & Kitchen,Storage Boxes,135.41,2,GB,paypal,false
ORD-113055,28/09/2024,CUST-06230,Home & Kitchen,Air Fryer,107.52,3,US,bank_transfer,false
ORD-137598,2024-05-14,CUST-11948,Electronics,Bluetooth Speaker,158.05,1,GB,card,false
ORD-130833,05/09/2024,CUST-04396,Home & Kitchen,Knife Set,21.65,2,US,apple_pay,false
ORD-143286,2025-12-26,CUST-01347,Books,The Pragmatic Programmer,18.58,1,NZ,paypal,false
ORD-143901,24/10/2025,CUST-06066,Toys,Board Game,85.47,1,SG,card,false
ORD-142280,2025-03-11,CUST-07923,Beauty,Hair Dryer,73.76,1,GB,paypal,false
ORD-100333,2025-12-27,CUST-05169,Toys,Building Blocks,45.06,5,CA,card,false
ORD-147861,08/01/2024,CUST-09698,Books,Deep Work,18.23,1,AU,bank_transfer,false
ORD-104060,08/07/2025,CUST-10522,Fashion,Cotton T-Shirt,86.1,1,IN,apple_pay,false
ORD-103991,30/01/2024,CUST-07014,Electronics,Wireless Earbuds,38.04,2,IN,paypal,false
ORD-146899,2025-03-29,CUST-06968,Electronics,Wireless Earbuds,244.21,1,US,apple_pay,true
ORD-104020,19 Jul 2024,CUST-07104,Beauty,Nail Kit,63.12,1,NZ,bank_transfer,false
ORD-107842,2024-06-11,CUST-05756,Home & Kitchen,Cast Iron Pan,60.67,1,AU,apple_pay,false
ORD-114488,28 Sep 2024,CUST-02892,Home & Kitchen,Air Fryer,101.07,1,IN,paypal,false
ORD-108166,2024-06-11,CUST-10391,Sports,Dumbbell Set,73.11,1,US,apple_pay,false
ORD-124230,09 Oct 2025,CUST-04711,Sports,Water Bottle,57.88,2,GB,apple_pay,false
ORD-130888,05/06/2024,CUST-05439,Toys,RC Car,18.59,250,CA,bank_transfer,false
ORD-141147,2025-09-08,CUST-10596,Books,Sapiens,29.72,1,CA,bank_transfer,false
ORD-130768,21 Jan 2025,CUST-07371,Fashion,Denim Jacket,27.12,1,AU,card,false
ORD-132528,2024-02-26,CUST-04218,Electronics,USB-C Charger,179.59,2,SG,bank_transfer,false
ORD-120777,2025-08-08,CUST-07047,Beauty,Hair Dryer,15.84,2,DE,card,false
ORD-121902,2024-01-06,CUST-04281,Books,Deep Work,20.86,1,US,apple_pay,false
ORD-142392,2025-06-06,CUST-00542,Toys,Board Game,39.56,10,IN,paypal,false
ORD-126222,04/10/2024,CUST-04126,Fashion,Denim Jacket,82.09,1,GB,apple_pay,false
ORD-147722,06/12/2025,CUST-07535,Toys,Puzzle 1000pc,49.23,1,CA,paypal,false
ORD-112901,2025-01-18,CUST-11105,Toys,Board Game,31.82,2,IN,paypal,false
ORD-129796,2025-07-24,CUST-08701,Beauty,Lip Balm,54.22,1,DE,card,false
ORD-102938,2024-03-05,CUST-07977,Books,Sapiens,39.13,4,NZ,apple_pay,false
ORD-114851,31 May 2024,CUST-03185,Beauty,Vitamin C Serum,31.08,1,NZ,bank_transfer,false
ORD-118158,2025-01-03,CUST-06495,Electronics,Bluetooth Speaker,154.53,2,US,paypal,false
ORD-147032,2025-11-09,CUST-09969,Electronics,4K Webcam,49.76,1,,paypal,false
ORD-112234,2024-03-30,CUST-09816,fashion,Wool Socks,24.84,1,,bank_transfer,false
ORD-100245,25/07/2025,CUST-10042,Fashion,Denim Jacket,67.1,2,IN,bank_transfer,true
ORD-104109,2025-10-20,CUST-06781,Sports,Resistance Bands,92.23,3,NZ,paypal,false
ORD-108036,2025-09-05,CUST-04108,Toys,Plush Bear,28.33,1,IN,paypal,false
ORD-121490,2024-01-03,CUST-08339,Toys,RC Car,21.98,3,IN,apple_pay,false
ORD-148232,14/02/2024,CUST-02366,Electronics,4K Webcam,54.86,1,AU,paypal,false
ORD-147456,2025-08-06,CUST-09430,Toys,Building Blocks,81.58,2,IN,paypal,false
ORD-137990,24/10/2024,CUST-06539,Sports,Resistance Bands,86.75,2,,card,false
ORD-109980,2025-09-04,CUST-04986,Electronics,Mechanical Keyboard,9212.82,3,GB,apple_pay,false
ORD-120795,2024-11-10,CUST-04861,Grocery,Dark Chocolate,11.84,1,CA,bank_transfer,false
ORD-108084,2024-06-11,CUST-08759,Electronics,USB-C Charger,90.93,2,NZ,apple_pay,false
ORD-116352,29/06/2025,CUST-04162,Electronics,Wireless Earbuds,248.52,3,SG,card,false
ORD-126589,22 Dec 2024,CUST-00985,Grocery,Pasta Pack,14.99,5,AU,card,false
ORD-127677,2025-01-02,CUST-00777,Toys,Building Blocks,83.99,10,SG,apple_pay,false
ORD-147533,2024-11-10,CUST-08671,Home & Kitchen,Knife Set,36.5,10,CA,bank_transfer,false
ORD-137241,23/12/2025,CUST-10395,Electronics,USB-C Charger,171.87,10,SG,apple_pay,true
ORD-128754,2024-07-10,CUST-02012,Toys,Board Game,75.83,1,US,card,false
ORD-127701,2025-07-09,CUST-09656,Electronics,Mechanical Keyboard,199.29,10,GB,apple_pay,false
ORD-104943,2025-06-04,CUST-02036,Beauty,Hair Dryer,59.03,1,CA,apple_pay,false
ORD-125662,2024-04-13,CUST-01082,Books,Sapiens,14.72,1,SG,card,false
ORD-102846,01 Dec 2024,CUST-02535,Sports,Resistance Bands,99.12,1,NZ,apple_pay,false
ORD-101082,29/06/2024,CUST-05614,electronics,Bluetooth Speaker,192.56,1,SG,card,false
ORD-146108,2024-09-08,CUST-01129,Electronics,Mechanical Keyboard,52.87,5,IN,card,false
ORD-111472,2024-10-13,CUST-01146,Home & Kitchen,Cast Iron Pan,178.79,4,IN,paypal,false
ORD-103910,10 Jul 2024,CUST-08144,Electronics,Mechanical Keyboard,164.4,2,GB,card,false
ORD-145697,2024-07-18,CUST-10775,Home & Kitchen,Air Fryer,166.98,2,,card,true
ORD-125217,2024-12-21,CUST-02517,Electronics,USB-C Charger,82.53,1,IN,apple_pay,false
ORD-103801,16/08/2025,CUST-09527,Sports,Resistance Bands,19.97,1,IN,apple_pay,false
ORD-145552,2025-02-20,CUST-02014,Home & Kitchen,Air Fryer,173.37,1,NZ,card,true
ORD-125530,15 Aug 2025,CUST-11261,Toys,Puzzle 1000pc,85.42,1,SG,bank_transfer,false
ORD-112743,2024-08-13,CUST-02918,Home & Kitchen,Air Fryer,161.84,1,US,apple_pay,false
ORD-121781,2025-10-01,CUST-10491,Grocery,Pasta Pack,5.29,1,CA,paypal,false
ORD-105000,2024-02-03,CUST-08734,Beauty,Hair Dryer,67.54,2,CA,,true
ORD-135778,2024-06-24,CUST-08429,Toys,Puzzle 1000pc,84.75,1,DE,bank_transfer,false
ORD-138779,2025-08-21,CUST-04529,Toys,Plush Bear,55.54,1,AU,apple_pay,false
ORD-114063,03/12/2025,CUST-07371,Books,Sapiens,9.67,1,CA,paypal,true
ORD-118447,2024-02-17,CUST-09761,Fashion,Denim Jacket,24.08,5,US,apple_pay,false
ORD-109027,01/07/2025,CUST-04690,Toys,Board Game,80.89,3,DE,bank_transfer,false
ORD-118560,15/03/2024,CUST-00184,Fashion,Denim Jacket,95.47,1,NZ,card,false
ORD-104539,2025-03-31,CUST-03371,Books,Deep Work,8.74,3,IN,card,false
ORD-133870,2024-03-07,CUST-05508,Home & Kitchen,Cast Iron Pan,164.27,1,IN,apple_pay,false
ORD-114990,2025-12-03,CUST-04344,Electronics,Wireless Earbuds,21.49,1,AU,apple_pay,false
ORD-110522,2024-12-16,CUST-11389,Home & Kitchen,Storage Boxes,60.41,1,AU,card,false
ORD-144886,03/02/2025,CUST-02055,Fashion,Leather Belt,15.79,3,IN,bank_transfer,false
ORD-137050,2025-06-01,CUST-07913,Fashion,Wool Socks,117.71,2,SG,apple_pay,false
ORD-125531,16 Jul 2025,CUST-02982,Electronics,Wireless Earbuds,149.34,4,SG,bank_transfer,false
ORD-144768,2024-11-24,CUST-04171,Electronics,4K Webcam,15.33,2,SG,card,false
ORD-111716,28 Apr 2025,CUST-10419,Toys,Puzzle 1000pc,84.35,2,AU,paypal,false
ORD-138248,2024-02-03,CUST-01774,Books,Atomic Habits,32.38,4,IN,paypal,false
ORD-146845,09/02/2024,CUST-08284,Fashion,Denim Jacket,54.88,1,US,bank_transfer,false
ORD-132823,2025-03-25,CUST-06325,Beauty,Nail Kit,50.29,1,GB,,false
ORD-104211,2025-06-09,CUST-10225,Fashion,Cotton T-Shirt,101.82,3,DE,apple_pay,false
